,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,cluster,name
0,-7.719188285905208,0.09160202991856684,-1.1155350164490307,2.0153166225564814,-0.48004946520772906,1.1471342009890988,-0.8335618432576308,-1.3854905083952898,-1.1441188077985422,-0.14562427639123257,1.1381030387764923,0.07535094018869626,0.019960043385399372,-0.45704910684170347,-0.5804472642446213,1.6135539254136466,-0.004104062213547267,-0.7539349186275095,-1.0294836908190446,-0.4638395768518758,-0.388111545761903,-0.6817835153633566,1.0689530465582098,0.7376216239065794,-0.6042609114118577,-1.817918601773601,1.0592758264653552,0.010211871041444602,-0.8565253053921701,-0.4265932220288751,0.08555609675359441,1.147255450940824,-0.3439796566003636,-0.9733888514451261,0.9158101489622826,0.14469155214759347,-0.26015162238968215,-0.9023304665691075,0.0727335833653583,0.8433320586043533,0,Aaron Cresswell
1,-9.634896725121964,1.808914752691771,2.7007583697708126,1.803813829642259,0.14562760779728692,2.2081267218498675,-0.7717579620738303,-1.3104272112415458,-2.946971528952324,-2.719177484917362,1.5207482870593416,2.0743374691303704,-0.11682916137209105,-3.13204643302776,-0.05514159900558863,-1.6385498115923636,1.1160817791692146,0.8750546120165222,-0.399635044411198,-0.9766622278208394,0.9507572065201529,-0.6402453065843274,0.10741062868845196,0.006211328857463597,2.03571315536331,0.6352682282876988,-0.9420762838900896,0.6629088775252812,-0.18930335965748601,0.3252253348440443,-1.3402392003916874,0.18781478699598086,-0.7343142583084598,0.8152446603062622,0.20345063500649682,-0.6228130246204816,-1.3993370487805405,-0.5453295542655952,-1.4473563435715182,-0.29631239236562523,0,Aaron Ramsdale
2,0.4193088104764441,3.3362123954808918,-3.139658474771756,0.4736233301248386,1.409297499074918,0.38157410621243637,0.23962632821830196,0.5851141077291159,-0.590616590189175,1.054960117575144,1.6808506400326029,0.1612475235087935,-1.1580627279902362,0.4324571400858874,0.045637003021988955,-0.4321218917271323,0.43276970055904995,-0.10701779154725995,0.41364946950661513,0.8205598710436213,0.05576195639501326,0.21271883370978925,0.1930041714538972,-0.5268054746479898,0.6129162253344744,0.2725598495624418,0.051651200594090035,-0.3939172934829671,-0.3802874586804091,-0.5868443766540822,0.35554966547496303,-0.7827977240964549,1.0259808243786401,0.35379913177516,0.10820961943822952,0.09321501217981117,-0.7567361472451609,0.42893766211431716,0.671308689371225,0.5194378010559405,1,Aaron Wan-Bissaka
3,-6.340528458894112,0.1812790752902262,-2.2411326331983066,0.8281653642799255,0.9706675519792113,1.5061055802933585,-0.5617843115435667,-1.5931406030303548,1.1185555122368929,-0.09499361147376867,0.15718413771707496,-0.8415268880351483,-1.1336811016882242,0.1314930060871764,0.33052662423497553,-0.4552185611030535,0.7044274977407718,-1.0344989035231527,1.3678656125266484,0.5016498248082992,0.4539692553343695,0.6160174683475317,1.3480997316613446,-1.975928892340103,-0.08435420029555839,-0.7310417623659073,0.861489067001083,-0.34794193632865966,0.4102820296636197,-0.31135664693651977,0.31452416774940495,-0.6421071431517595,-0.5102411812487082,0.5603745262482842,0.36228982975439605,0.9565741007372428,-0.6417831127650411,0.6942178454418805,-0.3835559168172901,-0.35714019674220326,0,Aaron Hickey
4,-6.954743975149609,-1.2296570168629755,-2.1272455718844063,0.9767599941699368,1.2735373519575885,0.5509849202078082,-0.5016620042707147,-1.0903072349846068,1.5251590511187112,0.08401138795192306,-0.8328681631204002,-0.11100744977940413,-0.24664677501680854,0.219926844156806,-0.21988575678385605,0.802200537333451,-0.11439062858445481,-0.3493066533922578,0.6640366487211528,-0.2737400407876532,-0.34234015975867854,0.5477384191381076,-0.3936740958778535,-1.3825151591976466,0.31774315569488054,0.5853031967209783,0.5995624983080746,-0.16048884318678958,0.060809017777437524,-0.4100930386008596,0.438577150437985,0.2079246946006395,-0.09318990433785969,-0.7234412361975391,0.47390105524388854,0.4473721725402631,-0.19828072785777714,-0.4733651826851307,-0.49920574553460995,0.16555116774867992,0,Aaron Ramsey
5,5.210186404070672,-2.9508225565417283,0.03937188514295127,-3.5338073620289734,2.5724573589248187,-1.7603571511960814,-1.7440414606472903,-0.6814577555918259,0.3052531977384523,0.31481184994182604,-0.3772759304419844,2.804382402557345,0.43683920682683086,-1.514556542535107,-0.2959353595150079,-1.3862355647068145,-2.2811619117497184,-0.4549813840025925,0.07185649280580328,0.5570164775558298,0.12292082458059252,1.1286970246776982,1.003809244524688,-0.1381468770982196,-0.9061360157542651,0.07199140963211999,1.4838112438938524,-0.018754997601084678,0.2245035160893631,0.8438450564200809,-1.4198771056823671,-0.0944693640848522,0.7459569228868044,0.04756950915545726,0.014510261457958498,-0.3505653017923716,0.722393903693779,1.1799421970087853,-0.06794774981206406,-0.21806319919157155,3,Abdoulaye Doucouré
6,-4.760209489760884,-1.6771055461826039,-0.72568552975277,1.4732938102142326,-0.7517491478509041,1.952522800185139,-1.7249902201671652,-0.0686084878563059,1.1843011370789955,-0.010863203308939487,-0.6443877662701863,0.7568931166731079,0.30356147306576103,-0.559900456595435,-1.803392112687853,1.0734488665199293,-1.818278066181152,-1.3711361148763186,-0.8567268524284148,-0.5865308260815459,0.06003381874898615,-0.22315091432517437,0.15997604323086265,0.9557920865885382,0.1936307196148115,-0.6140424608006535,0.7989596320732645,-1.9560988930675614,-0.15442114074849642,0.6120657026481634,0.7168171965373625,0.023547304735856603,0.8489463646010841,-0.6757975139504535,-0.7375398208075115,-0.07128280804718468,-0.7639231159413302,-0.6394304714705985,-0.48966165854648497,0.08644981375400848,0,Adam Lallana
7,1.1441277556621416,3.444515400011819,-2.5728793186021814,2.35308780121901,1.728441554940075,-0.4962239578080753,0.38896416796690564,1.3353724604258628,-1.1965209062309514,0.9328933335408726,2.2940179822968187,0.8871799897006726,-1.1988210939450212,-0.39462934582103554,-0.5674616491940554,1.1848375597755916,-0.6101713795257437,-1.8204179750727085,-0.8716656265691239,0.8664356808615608,0.966145097362538,-1.17765852693585,0.45088979019393843,0.27617017168486097,1.2125721049161244,-0.7908756242809646,0.9271210065518638,-0.511946243241836,-0.11074620873491946,-0.9797503626015122,1.0064908966951924,-0.7964949253907867,0.03857346211200203,0.277760160587275,-0.4271871113791144,0.21665209090747345,-0.014862273596715879,-0.13148753379924827,0.054047735358594105,-0.32522858218784095,1,Adam Smith
8,-2.990303849154438,4.198825793746782,-2.049078087130536,-0.46997700040134405,-1.7333210123394027,1.8168714730790603,-2.156238813138702,-0.9301190177480854,-1.0867367224404874,0.42476355350989453,0.03366362939998175,0.22494354340036793,0.5100942257167431,-0.145330206602933,-1.0605625558757679,2.688089346603,0.6169334816432085,-0.08981758443633128,-1.012990959067352,-1.549340214329764,0.7086920963212052,0.5318059617105789,0.6213122824498931,-1.1357302724902434,-0.5081827389152708,-0.4028945384020843,0.3404376158112887,-0.7129191088127751,-1.2139491630617407,0.2905018986866798,-0.21383938445836592,1.0936613301934943,-0.2838440446303064,-1.5028020535175457,-0.053341429257467626,-0.40925476600408944,0.8863258090694318,-0.4335157219993153,0.28743735123307323,0.1954704900690475,0,Adam Webster
9,-0.8481122852705918,0.566391914550745,-2.667492834599278,2.9415283154871124,0.7278175936093214,0.3252833228749182,-0.0012804692381495654,0.9897673290877606,1.4963286690863504,-1.6888866598833772,1.173345840614893,-0.619553954788342,-0.6904979423683382,0.5475344618405817,-0.35528662635763525,0.37046136433482396,-0.12134661525899239,0.1508821853681091,-0.5908180426879751,-0.6170561513679236,-0.7219400992024727,0.7337372925462314,-0.8051171170582903,-1.0806071946394926,-1.2932345212241207,1.8757783586691594,-1.4597032508987349,1.183935910742757,1.1553824430336113,-1.9377940313478443,1.0864592269738844,-0.3831345137922843,0.07792079897335939,0.045347416896189194,1.141734149888212,0.18595752723197675,0.1051030791156306,0.378875829967895,0.22774419864956072,0.3564774883473697,0,Adam Wharton
